ACARAId,SchoolName,SchoolType,SchoolURL,States ,Email,Numbers,SchoolGeographicLocation,IndependentSchool,SchoolSector
41076,Crown Street Public School,Prim,https://crownst-p.schools.nsw.gov.au,NSW,crownst-p.school@det.nsw.edu.au,02 9360 4187,10,N,Gov
44782,Croxton Special School,Special,http://www.croxton.vic.edu.au,VIC,croxton.ss@education.vic.gov.au,613 9482 5482,20,N,Gov
45117,Croydon Hills Primary School,Prim,http://www.croydonhps.vic.edu.au,VIC,croydon.hills.ps@education.vic.gov.au,397251206,20,N,Gov
41135,Croydon Park Public School,Prim,https://croydonpk-p.schools.nsw.gov.au,NSW,croydonpk-p.school@det.nsw.edu.au,02 9797 9753,10,N,Gov
50175,Croydon Primary School,Prim,http://www.croydonps.vic.edu.au,VIC,croydon.ps@edumail.vic.gov.au,"(03) 9723 2472, (03) 9723 1017, 97232472",20,N,Gov
41134,Croydon Public School,Prim,https://croydon-p.schools.nsw.gov.au,NSW,croydon-p.school@det.nsw.edu.au,02 9747 5457,10,N,Gov
45086,Croydon Special Developmental School,Special,http://www.croydonsds.vic.edu.au,VIC,"OSHC-@-IOE-Family-Handbook.pdf, croydon.sds@education.vic.gov.au",03 9725 4933,20,N,Gov
45333,Crusoe 7-10 Secondary College,Sec,http://www.crusoecollege.vic.edu.au/,VIC,crusoe.710.sc@education.vic.gov.au,(03) 5447 7722,21,N,Gov
49154,Crystal Brook Primary School,Prim,http://www.crystalbps.sa.edu.au,SA,dl.0111.admin@schools.sa.edu.au,"08 8636 2311, 08 8636 2134",42,N,Gov
42194,Crystal Creek Public School,Prim,https://crystalcrk-p.schools.nsw.gov.au,NSW,crystalcrk-p.school@det.nsw.edu.au,02 6679 1223,11,N,Gov
42968,Cudal Public School,Prim,https://cudal-p.schools.nsw.gov.au,NSW,cudal-p.school@det.nsw.edu.au,02 6364 2101,12,N,Gov
44043,Cudgee Primary School,Prim,http://www.cudgeeps.vic.edu.au,VIC,cudgee.ps@education.vic.gov.au,03 5567 3646,21,N,Gov
48346,Cue Primary School,Pri/Sec,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5127,WA,Cue.PS@education.wa.edu.au,08 9963 0200,54,N,Gov
42564,Culcairn Public School,Prim,https://culcairn-p.schools.nsw.gov.au,NSW,culcairn-p.school@det.nsw.edu.au,02 6029 8385,11,N,Gov
42969,Cullen Bullen Public School,Prim,https://cullenbull-p.schools.nsw.gov.au,NSW,cullenbull-p.school@det.nsw.edu.au,02 6359 0543,11,N,Gov
49439,Cummins Area School,Pri/Sec,http://www.cumminsas.sa.edu.au,SA,dl.0754_info@schools.sa.edu,(08) 8676 2388,43,N,Gov
42970,Cumnock Public School,Prim,https://cumnock-p.schools.nsw.gov.au,NSW,cumnock-p.school@det.nsw.edu.au,02 6367 7207,12,N,Gov
48171,Cunderdin District High School,Pri/Sec,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4069,WA,cunderdin.dhs@education.wa.edu.au,(08) 96353300,52,N,Gov
42196,Cundletown Public School,Prim,https://cundletown-p.schools.nsw.gov.au,NSW,cundletown-p.school@det.nsw.edu.au,02 6553 9911,11,N,Gov
42432,Curlewis Public School,Prim,https://curlewis-p.schools.nsw.gov.au,NSW,curlewis-p.school@det.nsw.edu.au,02 6744 1239,12,N,Gov
43734,Currambena Primary School,Prim,http://www.currambena.nsw.edu.au,NSW,enquiries@currambena.nsw.edu.au,,10,Y,NG
41485,Curran Public School,Prim,https://curran-p.schools.nsw.gov.au,NSW,curran-p.school@det.nsw.edu.au,02 9605 4524,10,N,Gov
40141,Cygnet Primary School,Prim,https://cygnetprimary.education.tas.edu.au/,TAS,cygnet.primary@decyp.tas.gov.au,03 6295 1241,62,N,Gov
40704,Cyril Jackson Senior Campus Education Support Centre,Special,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6048,WA,CyrilJackson.SC@education.wa.edu.au,054 (08) 9413 4850,50,N,Gov
50441,Dalyellup Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5779,WA,Dalyellup.PS@education.wa.edu.au,,51,N,Gov
45679,Damascus College,Sec,http://www.damascus.vic.edu.au,VIC,"email@gmail.com, info@damascus.vic.edu.au","71075759, (03) 5337 2222, 39 499 595 186",21,N,NG
48349,Dampier Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5133,WA,Dampier.PS@education.wa.edu.au,,53,N,Gov
45588,Dandenong High School,Sec,https://www.dandenong-hs.vic.edu.au,VIC,"dandenong.hs@education.vic.gov.au, Dandenong.hs@education.vic.gov.au",,20,N,Gov
44271,Dandenong Primary School,Prim,http://www.dandenongps.vic.edu.au,VIC,dandenong.ps@education.vic.gov.au,"21 065 433 253, (03) 9792 2743",20,N,Gov
46351,Dandenong Ranges Steiner School,Prim,http://www.drss.vic.edu.au/,VIC,office@drss.vic.edu.au,,20,Y,NG
40670,Dandenong Ranges Steiner School - School Road Campus,Prim,http://www.drss.vic.edu.au,VIC,office@drss.vic.edu.au,,20,Y,NG
45104,Dandenong Valley Special Developmental School,Special,http://www.dandyvalley.vic.edu.au,VIC,dandenong.valley.sds@education.vic.gov.au,397044800,20,N,Gov
42912,Dapto High School,Sec,https://dapto-h.schools.nsw.gov.au,NSW,dapto-h.school@det.nsw.edu.au,,10,N,Gov
40332,Daramalan College,Sec,http://www.daramalan.act.edu.au/,ACT,info@daramalan.act.edu.au,,80,Y,NG
41712,Darcy Road Public School,Prim,https://darcyroad-p.schools.nsw.gov.au,NSW,darcyroad-p.school@det.nsw.edu.au,,10,N,Gov
48352,Dardanup Primary School,Prim,http://www.dardanupps.wa.edu.au,WA,2060dardanup.ps@education.wa.edu.au,,51,N,Gov
42971,Dareton Public School,Prim,https://dareton-p.schools.nsw.gov.au,NSW,dareton-p.school@det.nsw.edu.au,,12,N,Gov
40284,Darkan Primary School,Prim,https://www.darkanps.wa.edu.au/,WA,darkan.ps@education.wa.edu.au,131415161718,52,N,Gov
52353,Darkinjung Barker,Prim,http://darkinjungbarker.nsw.edu.au,NSW,reception@barker.nsw.edu.au,,11,Y,NG
45080,Darley Primary School,Prim,http://www.darleyprimary.vic.edu.au/,VIC,darley.ps@education.vic.gov.au,,20,N,Gov
48210,Darling Range Sports College,Sec,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4116,WA,DarlingRange.SC@education.wa.edu.au,,50,N,Gov
42565,Darlington Point Public School,Prim,https://darlingtpt-p.schools.nsw.gov.au,NSW,darlingtpt-p.school@det.nsw.edu.au,,12,N,Gov
48353,Darlington Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5138,WA,Darlington.PS@education.wa.edu.auW,,50,N,Gov
49397,Darlington Primary School,Prim,http://www.darlngtnps.sa.edu.au,SA,dl.0666.info@schools.sa.edu.au,,40,N,Gov
41012,Darlington Public School,Prim,https://darlington-p.schools.nsw.gov.au,NSW,darlington-p.school@det.nsw.edu.au,,10,N,Gov
44455,Darnum Primary School,Prim,http://www.darnumps.vic.edu.au,VIC,darnum.ps@education.vic.gov.aubottom,,21,N,Gov
46345,Darul Ulum College of Victoria,Pri/Sec,http://www.dulum.vic.edu.au,VIC,info@dulum.vic.edu.au,,20,Y,NG
48600,Davallia Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5566,WA,Davallia.PS@education.wa.edu.au,,50,N,Gov
52481,David Scott School,Special,http://www.davidscottschool.vic.edu.au,VIC,info@davidscottschool.vic.edu.au,,20,Y,NG
52775,Davis Creek Primary School,Prim,https://daviscreekps.vic.edu.au,VIC,davis.creek.ps@education.vic.gov.au,,20,N,Gov
41742,Dawson Public School,Prim,https://dawson-p.schools.nsw.gov.au,NSW,dawson-p.school@det.nsw.edu.au,,10,N,Gov
48689,Dawul Remote Community School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5691,WA,Dawul.RCS@education.wa.edu.au,,54,N,Gov
46389,Daylesford Dharma School,Prim,http://www.dharmaschool.com.au,VIC,info@dharmaschool.com.au,,21,Y,NG
44327,Daylesford Primary School,Prim,http://www.daylesps.vic.edu.au,VIC,daylesford.ps@education.vic.gov.au,,21,N,Gov
45329,Daylesford Secondary College,Sec,http://www.daylesfordsc.vic.edu.au,VIC,daylesford.sc@education.vic.gov.au,,21,N,Gov
43486,"De La Salle Catholic College, Caringbah",Sec,https://dlscaringbah.syd.catholic.edu.au,NSW,9133info@dlscaringbah.catholic.edu.auTranslate,,10,N,NG
43472,"De La Salle College, Revesby Heights",Sec,https://dlsrevesby.syd.catholic.edu.au,NSW,7755info@dlsrevesby.catholic.edu.auTranslate,,10,N,NG
53061,Deanside Primary School,Prim,https://deansideps.vic.edu.au/,VIC,5444deanside.ps@education.vic.gov.au,,20,N,Gov
45001,Debney Meadows Primary School,Prim,http://www.debneymeadowsps.vic.edu.au/,VIC,debney.meadows.ps@education.vic.gov.au,,20,N,Gov
47927,Deception Bay Flexible School,Special,http://www.youthplus.edu.au/deception-bay-flc/,QLD,dbflc@youthplus.edu.au,,30,N,NG
44355,Dederang Primary School,Prim,http://www.dederang.vic.edu.au/,VIC,dederang.ps@education.vic.gov.au,,21,N,Gov
41206,Dee Why Public School,Prim,https://deewhy-p.schools.nsw.gov.au,NSW,deewhy-p.school@det.nsw.edu.au,,10,N,Gov
44637,Deepdene Primary School,Prim,https://www.deepdeneps.vic.edu.au/,VIC,98171917deepdene.ps@education.vic.gov.au,(03) 98171917,20,N,Gov
45008,Deer Park North Primary School,Prim,http://www.deerparknthps.vic.edu.au,VIC,deer.park.north.ps@education.vic.gov.au,393634600,20,N,Gov
44978,Deer Park West Primary School,Prim,http://www.dpwps.vic.edu.au,VIC,deer.park.west.ps@education.vic.gov.au,,20,N,Gov
45081,Delacombe Primary School,Prim,http://www.delacombeps.vic.edu.au,VIC,delacombe.ps@education.vic.gov.au,,21,N,Gov
42435,Delungra Public School,Prim,https://delungra-p.schools.nsw.gov.au,NSW,delungra-p.school@det.nsw.edu.au,,12,N,Gov
42700,Deniliquin High School,Sec,https://deniliquin-h.schools.nsw.gov.au,NSW,deniliquin-h.school@det.nsw.edu.au,,11,N,Gov
42668,Deniliquin North Public School,Prim,https://deniliquin-p.schools.nsw.gov.au,NSW,deniliquin-p.school@det.nsw.edu.au,,11,N,Gov
42659,Deniliquin South Public School,Prim,https://deniliqsth-p.schools.nsw.gov.au,NSW,deniliqsth-p.school@det.nsw.edu.au,,11,N,Gov
43097,"Denison College of Secondary Education, Bathurst High Campus",Sec,https://bathurst-h.schools.nsw.gov.au,NSW,bathurst-h.school@det.nsw.edu.au,,11,N,Gov
43122,"Denison College of Secondary Education, Kelso High Campus",Sec,https://kelso-h.schools.nsw.gov.au,NSW,kelso-h.school@det.nsw.edu.au,,11,N,Gov
41256,Denistone East Public School,Prim,https://denistonee-p.schools.nsw.gov.au,NSW,denistonee-p.school@det.nsw.edu.au,,10,N,Gov
41881,Denman Public School,Prim,https://denman-p.schools.nsw.gov.au,NSW,denman-p.school@det.nsw.edu.au,,11,N,Gov
48748,Denmark Primary School,Prim,https://www.dps.wa.edu.au/,WA,Denmark.PS@education.wa.edu.au,,52,N,Gov
44959,Derinya Primary School,Prim,http://www.derinya.vic.edu.au,VIC,derinya.ps@education.vic.gov.au,,20,N,Gov
49551,Dernancourt School,Prim,http://www.dernancts.sa.edu.au,SA,dl.0982.info@schools.sa.edu.au,,40,N,Gov
45266,Derrimut Primary School,Prim,http://www.derrimutps.vic.edu.au,VIC,derrimut.ps@education.vic.gov.au,383611000,20,N,Gov
40098,Devonport High School,Sec,https://devonporths.schoolzineplus.com,TAS,devonport.high@education.tas.gov.au,,62,N,Gov
53306,Dharra School,Special,https://dharraschool.vic.edu.au/,VIC,dharra.s@education.vic.gov.au,,20,N,Gov
53009,Dhupuma Barker,Prim,https://www.barker.college/about-barker/indigenous-education/dhupuma-barker/,NT,reception@barker.nsw.edu.au,0428 756 850,74,Y,NG
44982,Diamond Creek East Primary School,Prim,http://www.dceps.vic.edu.au,VIC,diamond.creek.east.ps@education.vic.gov.auOFFICE,,20,N,Gov
45521,Diamond Valley College,Sec,http://www.dvallcoll.vic.edu.au,VIC,diamond.valley.co@education.vic.gov.au,,20,N,Gov
48355,Dianella Heights Primary School,Prim,https://www.dianellaheightsprimary.wa.edu.au/,WA,DianellaHeights.PS.Applications@education.wa.edu.au,,50,N,Gov
48451,Dianella Primary College,Prim,http://www.dianellapc.wa.edu.au,WA,dianella.pc@education.wa.edu.au,,50,N,Gov
48143,Dianella Secondary College,Sec,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4036,WA,dianella.sc@education.wa.edu.au,,50,N,Gov
48828,Dianella Secondary College Education Support Centre,Special,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6068,WA,Dianella.SCESC@education.wa.edu.au,,50,N,Gov
44472,Diggers Rest Primary School,Prim,http://www.diggersrestps.vic.edu.au,VIC,diggers.rest.ps@education.vic.gov.au,,20,N,Gov
44903,Dillbadin Primary School,Prim,http://www.boroniawestps.vic.edu.au,VIC,dillbadin.ps@education.vic.gov.au,397622510,20,N,Gov
45376,Dimboola Memorial Secondary College,Sec,http://dmsc.vic.edu.au/,VIC,dimboola.memorial.sc@education.vic.gov.au,,22,N,Gov
44730,Dingley Primary School,Prim,http://www.dingleyps.vic.edu.au,VIC,dingley.ps@education.vic.gov.au,395513555,20,N,Gov
45238,Dinjerra Primary School,Prim,https://www.dinjerra.vic.edu.au/,VIC,dinjerra.ps@education.vic.gov.au,393111598,20,N,Gov
51499,Discovery Christian College,Pri/Sec,http://www.discovery.qld.edu.au/,QLD,1EVENTSEventsinfo@discovery.qld.edu.au,(07) 4974 73362873,32,Y,NG
48111,Djarragun College,Pri/Sec,https://djarragun.qld.edu.au/,QLD,liz.thomas@djarragun.qld.edu.au,180139634271575,32,Y,NG
53016,Djerriwarrh Community & Education Services - Djerriwarrh Community College,Sec,https://www.dcc.vic.edu.au,VIC,info@dcc.vic.edu.au,,20,Y,NG
48327,Djugerari Remote Community School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5098,WA,Djugerari.RCS@education.wa.edu.au,,54,N,Gov
46062,Don Bosco School,Prim,http://www.dbnarre.catholic.edu.au,VIC,admin@dbnarre.catholic.edu.au,,20,N,NG
44972,Donburn Primary School,Prim,http://www.donburn.vic.edu.au,VIC,Donburn.ps@education.vic.gov.au,,20,N,Gov
44055,Doncaster Primary School,Prim,http://www.doncasterps.vic.edu.au,VIC,1122doncaster.ps@education.vic.gov.au,1800 551 800,20,N,Gov
45379,Doncaster Secondary College,Sec,http://www.doncastersc.vic.edu.au,VIC,doncaster.sc@education.vic.gov.au,#ERROR!,20,N,Gov
53175,Donnybrook Primary School,Prim,https://donnybrookps.vic.edu.au/,VIC,donnybrook.ps@education.vic.gov.au,,20,N,Gov
44936,Donvale Primary School,Prim,http://www.donvaleps.vic.edu.au,VIC,donvale.ps@education.vic.gov.au,398423373,20,N,Gov
41820,Doonside High School,Sec,https://doonside-h.schools.nsw.gov.au,NSW,doonside-h.school@det.nsw.edu.au,,10,N,Gov
41883,Dora Creek Public School,Prim,https://doracreek-p.schools.nsw.gov.au,NSW,doracreek-p.school@det.nsw.edu.au,,10,N,Gov
40650,Dorchester School,Special,https://dorchester-s.schools.nsw.gov.au,NSW,dorchester-s.school@det.nsw.edu.au,,10,N,Gov
44169,Doreen Primary School,Prim,http://www.doreenps.vic.edu.au,VIC,doreen.ps@education.vic.gov.au,38 171 011 569,20,N,Gov
42371,Dorrigo Public School,Prim,https://dorrigo-p.schools.nsw.gov.au,NSW,dorrigo-p.school@det.nsw.edu.au,,11,N,Gov
40749,Dorroughby Environmental Education Centre,Pri/Sec,https://dorroughby-e.schools.nsw.gov.au,NSW,dorroughby-e.school@det.nsw.edu.au,,11,N,Gov
45036,Dorset Primary School,Prim,http://www.dorsetps.vic.edu.au/,VIC,dorset.ps@education.vic.gov.au,,20,N,Gov
41013,Double Bay Public School,Prim,https://doublebay-p.schools.nsw.gov.au,NSW,doublebay-p.school@det.nsw.edu.au,,10,N,Gov
48356,Doubleview Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5150,WA,doubleview.ps@education.wa.edu.auW,,50,N,Gov
50000,Dripstone Middle School,Sec,http://www.dripstonemiddle.nt.edu.au,NT,7777dripstone.middle@education.nt.gov.auDelamere,,72,N,Gov
50019,Driver Primary School,Prim,http://www.driverprimary.nt.edu.au,NT,admin.driverprimary@education.nt.gov.au,,72,N,Gov
44054,Dromana Primary School,Prim,http://www.dromanaps.vic.edu.au,VIC,dromana.ps@education.vic.gov.au,,20,N,Gov
45380,Drouin Secondary College,Sec,http://www.drouinsc.vic.edu.au,VIC,drouin.sc@education.vic.gov.au,,21,N,Gov
44453,Drouin South Primary School,Prim,http://www.drouinsouth.vic.edu.au,VIC,drouin.south.ps@edumail.vic.gov.au,,21,N,Gov
44275,Drouin West Primary School,Prim,http://www.drouinwest.vic.edu.au,VIC,drouin.west.ps@education.vic.gov.au,,21,N,Gov
41014,Drummoyne Public School,Prim,https://drummoyne-p.schools.nsw.gov.au,NSW,drummoyne-p.school@det.nsw.edu.au,,10,N,Gov
43124,Dubbo College Delroy Campus,Sec,https://delroy-h.schools.nsw.gov.au,NSW,delroy-h.school@det.nsw.edu.au,,11,N,Gov
40707,Dubbo College Senior Campus,Sec,https://dubbo-h.schools.nsw.gov.au,NSW,dubbo-h.school@det.nsw.edu.au,,11,N,Gov
43115,Dubbo College South Campus,Sec,https://dubbosouth-h.schools.nsw.gov.au,NSW,dubbosouth-h.school@det.nsw.edu.au,,11,N,Gov
42973,Dubbo North Public School,Prim,https://dubbonorth-p.schools.nsw.gov.au,NSW,dubbonorth-p.school@det.nsw.edu.au,,11,N,Gov
42972,Dubbo Public School,Prim,https://dubbo-p.schools.nsw.gov.au,NSW,dubbo-p.school@det.nsw.edu.au,,11,N,Gov
43085,Dubbo School of Distance Education,Pri/Sec,https://dubbo-d.schools.nsw.gov.au,NSW,dubbo-d.school@det.nsw.edu.au,,11,N,Gov
42975,Dubbo South Public School,Prim,https://dubbosouth-p.schools.nsw.gov.au,NSW,dubbosouth-p.school@det.nsw.edu.au,,11,N,Gov
43063,Dubbo West Public School,Prim,https://dubbowest-p.schools.nsw.gov.au,NSW,dubbowest-p.school@det.nsw.edu.au,,11,N,Gov
48615,Dudley Park Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5587,WA,dudleypark.ps@education.wa.edu.auW,,50,N,Gov
41884,Dudley Public School,Prim,https://dudley-p.schools.nsw.gov.au,NSW,dudley-p.school@det.nsw.edu.au,,10,N,Gov
41190,Dulwich High School of Visual Arts and Design,Sec,https://dulwich-h.schools.nsw.gov.au,NSW,dulwich-h.school@det.nsw.edu.au,,10,N,Gov
41106,Dulwich Hill Public School,Prim,https://dulwichhil-p.schools.nsw.gov.au,NSW,dulwichhil-p.school@det.nsw.edu.au,,10,N,Gov
40073,Dunalley Primary School,Prim,https://dunalleyprimary.education.tas.edu.au/,TAS,dunalley.primary@decyp.tas.gov.au,,62,N,Gov
48607,Duncraig Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5575,WA,www.duncraigps@education.wa.edu.au,,50,N,Gov
48219,Duncraig Senior High School,Sec,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4129,WA,duncraig.shs@education.wa.edu.au,,50,N,Gov
42201,Dundurrabin Public School,Prim,https://dundurrabi-p.schools.nsw.gov.au,NSW,dundurrabi-p.school@det.nsw.edu.au,,12,N,Gov
42974,Dunedoo Central School,Pri/Sec,https://dunedoo-c.schools.nsw.gov.au,NSW,dunedoo-c.school@det.nsw.edu.au,,12,N,Gov
41885,Dungog Public School,Prim,https://dungog-p.schools.nsw.gov.au,NSW,dungog-p.school@det.nsw.edu.au,,11,N,Gov
44316,Dunolly Primary School,Prim,http://www.dunollyps.vic.edu.au/,VIC,dunolly.ps@education.vic.gov.au,567891011,21,N,Gov
53386,Dunsborough Christian College,Pri/Sec,https://www.dcc.wa.edu.au/,WA,enrol@dcc.wa.edu.aubottom,96 105 961 135,51,Y,NG
48357,Dunsborough Primary School,Prim,http://www.dunsborough.wa.edu.au,WA,Dunsborough.PS@education.wa.edu.au,,51,N,Gov
50020,Durack Primary School,Prim,http://www.durackschool.nt.edu.au,NT,durack.school@education.nt.gov.au,,72,N,Gov
42204,Duranbah Public School,Prim,https://duranbah-p.schools.nsw.gov.au,NSW,duranbah-p.school@det.nsw.edu.au,,11,N,Gov
42437,Duri Public School,Prim,https://duri-p.schools.nsw.gov.au,NSW,duri-p.school@det.nsw.edu.au,,11,N,Gov
44572,Eagle Point Primary School,Prim,http://www.eaglepoint.vic.edu.au/,VIC,eagle.point.ps@education.vic.gov.au,,22,N,Gov
41606,Eagle Vale High School,Sec,https://eaglevale-h.schools.nsw.gov.au,NSW,eaglevale-h.school@det.nsw.edu.au,,10,N,Gov
44058,Eaglehawk Primary School,Prim,http://www.eaglehawkps.vic.edu.au,VIC,eaglehawk.ps@education.vic.gov.au,354463722,21,N,Gov
45381,Eaglehawk Secondary College,Sec,http://www.eaglehawksc.vic.edu.au/,VIC,eaglehawk.sc@education.vic.gov.au,131415161718,21,N,Gov
50333,East Adelaide School,Prim,http://www.eas.sa.edu.au,SA,dl.1036.info@schools.sa.edu.au,,40,N,Gov
44864,East Bentleigh Primary School,Prim,http://www.eastbentleighps.vic.edu.au,VIC,east.bentleigh.ps@education.vic.gov.au,395703525,20,N,Gov
48777,East Butler Primary School,Prim,https://www.eastbutlerps.wa.edu.au/,WA,eastbutler.ps@education.wa.edu.auFirst,,50,N,Gov
40188,East Devonport Primary School,Prim,https://eastdevonportprimary.education.tas.edu.au/,TAS,east.devonport.primary@education.tas.gov.au,,62,N,Gov
45256,East Gippsland Specialist School,Special,http://www.eastgippslandss.vic.edu.au,VIC,east.gippsland.ss@education.vic.gov.au,,22,N,Gov
48647,East Hamersley Primary School,Prim,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5627,WA,EastHamersley.PS@education.wa.edu.au,,50,N,Gov
48385,East Hamilton Hill Primary School,Prim,https://easthamiltonhillps.wa.edu.au/,WA,easthamiltonhill.ps@education.wa.edu.au,08 94879300,50,N,Gov
41562,East Hills Boys High School,Sec,https://easthillsb-h.schools.nsw.gov.au,NSW,easthillsb-h.school@det.nsw.edu.au,,10,N,Gov
41561,East Hills Girls Technology High School,Sec,https://easthillsg-h.schools.nsw.gov.au,NSW,easthillsg-h.school@det.nsw.edu.au,,10,N,Gov
41437,East Hills Public School,Prim,https://easthills-p.schools.nsw.gov.au,NSW,easthills-p.school@det.nsw.edu.au,,10,N,Gov
48214,East Kimberley College,Pri/Sec,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4123,WA,EastKimberley.Col@education.wa.edu.au,,54,N,Gov
45299,East Loddon P-12 College,Pri/Sec,http://www.eastloddp12.vic.edu.au/,VIC,east.loddon.p12@education.vic.gov.au,,21,N,Gov
48603,East Maddington Primary School,Prim,http://eastmaddingtonps.wa.edu.au/,WA,8650eastmaddington.ps@education.wa.edu.au,61099217 8650,50,N,Gov
